date_key,reference_date,year,age_code,age_label,population_persons,unit,source_id,input_class,geography,denominator,series_basis
2024,2024-12-31,2024,ALT016,16-Jährige,792341,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT017,17-Jährige,793349,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT018,18-Jährige,792901,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT019,19-Jährige,817999,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT020,20-Jährige,843316,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT021,21-Jährige,834907,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT022,22-Jährige,857842,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT023,23-Jährige,893523,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT024,24-Jährige,952560,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT025,25-Jährige,968463,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT026,26-Jährige,994345,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT027,27-Jährige,1020294,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT028,28-Jährige,1001001,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT029,29-Jährige,980890,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT030,30-Jährige,988288,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT031,31-Jährige,1015189,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT032,32-Jährige,1033390,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT033,33-Jährige,1060509,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT034,34-Jährige,1151887,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT035,35-Jährige,1139320,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT036,36-Jährige,1165498,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT037,37-Jährige,1143025,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT038,38-Jährige,1124922,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT039,39-Jährige,1092066,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT040,40-Jährige,1083525,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT041,41-Jährige,1083458,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT042,42-Jährige,1099294,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT043,43-Jährige,1086742,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT044,44-Jährige,1088001,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT045,45-Jährige,1032845,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT046,46-Jährige,1014045,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT047,47-Jährige,999487,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT048,48-Jährige,976705,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT049,49-Jährige,947515,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT050,50-Jährige,956347,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT051,51-Jährige,957400,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT052,52-Jährige,1035320,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT053,53-Jährige,1138063,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT054,54-Jährige,1173661,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT055,55-Jährige,1251796,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT056,56-Jährige,1301334,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT057,57-Jährige,1324870,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT058,58-Jährige,1351436,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT059,59-Jährige,1344152,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT060,60-Jährige,1360738,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT061,61-Jährige,1339742,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT062,62-Jährige,1294344,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT063,63-Jährige,1269790,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT064,64-Jährige,1214279,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT065,65-Jährige,1169242,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT066,66-Jährige,1091834,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT067,67-Jährige,1059429,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT068,68-Jährige,1024594,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT069,69-Jährige,979854,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT070,70-Jährige,949236,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT071,71-Jährige,904559,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT072,72-Jährige,890040,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT073,73-Jährige,859165,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT074,74-Jährige,842694,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT075,75-Jährige,797432,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT076,76-Jährige,711029,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT077,77-Jährige,651950,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT078,78-Jährige,550371,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT079,79-Jährige,468806,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT080,80-Jährige,607141,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT081,81-Jährige,593775,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT082,82-Jährige,553001,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT083,83-Jährige,641590,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT084,84-Jährige,633529,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,ALT085UM,85 Jahre und mehr,3025803,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2024,2024-12-31,2024,TOTAL,Insgesamt,83577140,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT000,unter 1 Jahr,649611,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT001,1-Jährige,682434,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT002,2-Jährige,702551,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT003,3-Jährige,744911,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT004,4-Jährige,797854,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT005,5-Jährige,783748,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT006,6-Jährige,791795,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT007,7-Jährige,807105,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT008,8-Jährige,818225,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT009,9-Jährige,826724,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT010,10-Jährige,804655,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT011,11-Jährige,800062,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT012,12-Jährige,773314,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT013,13-Jährige,774393,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT014,14-Jährige,762549,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT015,15-Jährige,782334,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT016,16-Jährige,774465,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT017,17-Jährige,799234,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT018,18-Jährige,808653,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT019,19-Jährige,813437,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT020,20-Jährige,844523,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT021,21-Jährige,864551,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT022,22-Jährige,858757,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT023,23-Jährige,879012,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT024,24-Jährige,911151,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT025,25-Jährige,968856,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT026,26-Jährige,982339,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT027,27-Jährige,1005351,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT028,28-Jährige,1028988,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT029,29-Jährige,1007685,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT030,30-Jährige,986142,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT031,31-Jährige,992504,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT032,32-Jährige,1018031,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT033,33-Jährige,1035855,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT034,34-Jährige,1062533,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT035,35-Jährige,1153456,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT036,36-Jährige,1140562,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT037,37-Jährige,1165979,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT038,38-Jährige,1143679,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT039,39-Jährige,1125344,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT040,40-Jährige,1092064,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT041,41-Jährige,1083310,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT042,42-Jährige,1083088,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT043,43-Jährige,1098875,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT044,44-Jährige,1085683,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT045,45-Jährige,1086087,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT046,46-Jährige,1030966,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT047,47-Jährige,1011791,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT048,48-Jährige,996708,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT049,49-Jährige,973879,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT050,50-Jährige,944238,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT051,51-Jährige,952873,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT052,52-Jährige,953434,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT053,53-Jährige,1030937,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT054,54-Jährige,1132865,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT055,55-Jährige,1168148,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT056,56-Jährige,1244951,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT057,57-Jährige,1293996,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT058,58-Jährige,1316493,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT059,59-Jährige,1342579,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT060,60-Jährige,1334771,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT061,61-Jährige,1350237,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT062,62-Jährige,1328080,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT063,63-Jährige,1282006,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT064,64-Jährige,1256323,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT065,65-Jährige,1199844,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT066,66-Jährige,1153724,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT067,67-Jährige,1076505,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT068,68-Jährige,1043752,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT069,69-Jährige,1008120,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT070,70-Jährige,963043,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT071,71-Jährige,931514,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT072,72-Jährige,886215,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT073,73-Jährige,870896,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT074,74-Jährige,839008,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT075,75-Jährige,821222,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT076,76-Jährige,774930,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT077,77-Jährige,688795,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT078,78-Jährige,629298,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT079,79-Jährige,529104,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT080,80-Jährige,448421,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT081,81-Jährige,578119,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT082,82-Jährige,562613,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT083,83-Jährige,520745,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT084,84-Jährige,599816,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,ALT085UM,85 Jahre und mehr,3193699,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
2025,2025-12-31,2025,TOTAL,Insgesamt,83467117,Anzahl,DESTATIS-12411-0005,official population estimate,Germany,registered resident population at year end,Census 2022 basis
